dir,track,h,search,queue,algo,dom,cov
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,parking,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,floortile,5
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,scanalyzer,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,nomystery,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,tidybot,13
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,visitall,3
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,transport,12
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,elevators,7
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,woodworking,1
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,parcprinter,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,parking,10
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,floortile,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,sokoban,15
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,parking,5
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,tetris,4
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,cavediving,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,thoughtful,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,ged,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,parking,5
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,tetris,4
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,cavediving,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,thoughtful,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,ged,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,citycar,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,parking,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,floortile,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,tetris,19
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,cavediving,6
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,transport,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,thoughtful,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,maintenance,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,hiking,17
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hp,ged,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,parking,5
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,tetris,4
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,cavediving,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,thoughtful,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,ged,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,parking,5
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,tetris,4
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,cavediving,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,thoughtful,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hp,ged,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,nomystery,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,tidybot,13
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,visitall,3
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,transport,12
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,elevators,8
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,woodworking,1
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,parcprinter,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,parking,10
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,floortile,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,sokoban,15
lazyfifo,ipc2011,cg1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,nomystery,5
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,tidybot,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,visitall,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,elevators,15
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,woodworking,13
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,barman,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,parking,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,floortile,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,scanalyzer,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,openstacks,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,nomystery,5
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,tidybot,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,visitall,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,elevators,15
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,woodworking,13
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,barman,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,parking,15
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,floortile,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,scanalyzer,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hp,openstacks,20
lama,ipc2011,,,FIFO,lama,nomystery,10
lama,ipc2011,,,FIFO,lama,tidybot,16
lama,ipc2011,,,FIFO,lama,pegsol,20
lama,ipc2011,,,FIFO,lama,visitall,20
lama,ipc2011,,,FIFO,lama,transport,11
lama,ipc2011,,,FIFO,lama,elevators,20
lama,ipc2011,,,FIFO,lama,woodworking,20
lama,ipc2011,,,FIFO,lama,barman,19
lama,ipc2011,,,FIFO,lama,parcprinter,20
lama,ipc2011,,,FIFO,lama,parking,20
lama,ipc2011,,,FIFO,lama,floortile,3
lama,ipc2011,,,FIFO,lama,scanalyzer,19
lama,ipc2011,,,FIFO,lama,sokoban,17
lama,ipc2011,,,FIFO,lama,openstacks,20
lama,ipc2014,,,FIFO,lama,barman,15
lama,ipc2014,,,FIFO,lama,citycar,2
lama,ipc2014,,,FIFO,lama,parking,19
lama,ipc2014,,,FIFO,lama,childsnack,0
lama,ipc2014,,,FIFO,lama,floortile,2
lama,ipc2014,,,FIFO,lama,tetris,9
lama,ipc2014,,,FIFO,lama,cavediving,7
lama,ipc2014,,,FIFO,lama,transport,3
lama,ipc2014,,,FIFO,lama,thoughtful,14
lama,ipc2014,,,FIFO,lama,maintenance,1
lama,ipc2014,,,FIFO,lama,openstacks,20
lama,ipc2014,,,FIFO,lama,hiking,18
lama,ipc2014,,,FIFO,lama,visitall,20
lama,ipc2014,,,FIFO,lama,ged,20
lama,ipc2011,,,FIFO,lamab,nomystery,10
lama,ipc2011,,,FIFO,lamab,tidybot,15
lama,ipc2011,,,FIFO,lamab,pegsol,19
lama,ipc2011,,,FIFO,lamab,visitall,20
lama,ipc2011,,,FIFO,lamab,transport,11
lama,ipc2011,,,FIFO,lamab,elevators,20
lama,ipc2011,,,FIFO,lamab,woodworking,20
lama,ipc2011,,,FIFO,lamab,barman,18
lama,ipc2011,,,FIFO,lamab,parcprinter,18
lama,ipc2011,,,FIFO,lamab,parking,20
lama,ipc2011,,,FIFO,lamab,floortile,3
lama,ipc2011,,,FIFO,lamab,scanalyzer,19
lama,ipc2011,,,FIFO,lamab,sokoban,16
lama,ipc2011,,,FIFO,lamab,openstacks,20
lama,ipc2014,,,FIFO,lamab,barman,14
lama,ipc2014,,,FIFO,lamab,citycar,3
lama,ipc2014,,,FIFO,lamab,parking,20
lama,ipc2014,,,FIFO,lamab,childsnack,0
lama,ipc2014,,,FIFO,lamab,floortile,2
lama,ipc2014,,,FIFO,lamab,tetris,11
lama,ipc2014,,,FIFO,lamab,cavediving,6
lama,ipc2014,,,FIFO,lamab,transport,4
lama,ipc2014,,,FIFO,lamab,thoughtful,10
lama,ipc2014,,,FIFO,lamab,maintenance,1
lama,ipc2014,,,FIFO,lamab,openstacks,20
lama,ipc2014,,,FIFO,lamab,hiking,19
lama,ipc2014,,,FIFO,lamab,visitall,20
lama,ipc2014,,,FIFO,lamab,ged,20
lama,ipc2011,,,FIFO,lamaBbd+,nomystery,10
lama,ipc2011,,,FIFO,lamaBbd+,tidybot,16
lama,ipc2011,,,FIFO,lamaBbd+,pegsol,20
lama,ipc2011,,,FIFO,lamaBbd+,visitall,20
lama,ipc2011,,,FIFO,lamaBbd+,transport,11
lama,ipc2011,,,FIFO,lamaBbd+,elevators,20
lama,ipc2011,,,FIFO,lamaBbd+,woodworking,20
lama,ipc2011,,,FIFO,lamaBbd+,barman,19
lama,ipc2011,,,FIFO,lamaBbd+,parcprinter,18
lama,ipc2011,,,FIFO,lamaBbd+,parking,20
lama,ipc2011,,,FIFO,lamaBbd+,floortile,3
lama,ipc2011,,,FIFO,lamaBbd+,scanalyzer,20
lama,ipc2011,,,FIFO,lamaBbd+,sokoban,17
lama,ipc2011,,,FIFO,lamaBbd+,openstacks,20
lama,ipc2014,,,FIFO,lamaBbd+,barman,15
lama,ipc2014,,,FIFO,lamaBbd+,citycar,5
lama,ipc2014,,,FIFO,lamaBbd+,parking,20
lama,ipc2014,,,FIFO,lamaBbd+,childsnack,1
lama,ipc2014,,,FIFO,lamaBbd+,floortile,2
lama,ipc2014,,,FIFO,lamaBbd+,tetris,17
lama,ipc2014,,,FIFO,lamaBbd+,cavediving,7
lama,ipc2014,,,FIFO,lamaBbd+,transport,4
lama,ipc2014,,,FIFO,lamaBbd+,thoughtful,14
lama,ipc2014,,,FIFO,lamaBbd+,maintenance,1
lama,ipc2014,,,FIFO,lamaBbd+,openstacks,20
lama,ipc2014,,,FIFO,lamaBbd+,hiking,20
lama,ipc2014,,,FIFO,lamaBbd+,visitall,14
lama,ipc2014,,,FIFO,lamaBbd+,ged,20
lama,ipc2014,,,FIFO,lamaBbd+,barman,14
lama,ipc2014,,,FIFO,lamaBbd+,citycar,2
lama,ipc2014,,,FIFO,lamaBbd+,parking,19
lama,ipc2014,,,FIFO,lamaBbd+,childsnack,0
lama,ipc2014,,,FIFO,lamaBbd+,floortile,2
lama,ipc2014,,,FIFO,lamaBbd+,tetris,19
lama,ipc2014,,,FIFO,lamaBbd+,cavediving,7
lama,ipc2014,,,FIFO,lamaBbd+,transport,4
lama,ipc2014,,,FIFO,lamaBbd+,thoughtful,15
lama,ipc2014,,,FIFO,lamaBbd+,maintenance,2
lama,ipc2014,,,FIFO,lamaBbd+,openstacks,20
lama,ipc2014,,,FIFO,lamaBbd+,hiking,19
lama,ipc2014,,,FIFO,lamaBbd+,visitall,15
lama,ipc2014,,,FIFO,lamaBbd+,ged,20
lama,ipc2011,,,FIFO,lamaBbd+,nomystery,7
lama,ipc2011,,,FIFO,lamaBbd+,tidybot,16
lama,ipc2011,,,FIFO,lamaBbd+,pegsol,20
lama,ipc2011,,,FIFO,lamaBbd+,visitall,20
lama,ipc2011,,,FIFO,lamaBbd+,transport,11
lama,ipc2011,,,FIFO,lamaBbd+,elevators,20
lama,ipc2011,,,FIFO,lamaBbd+,woodworking,20
lama,ipc2011,,,FIFO,lamaBbd+,barman,18
lama,ipc2011,,,FIFO,lamaBbd+,parcprinter,13
lama,ipc2011,,,FIFO,lamaBbd+,parking,20
lama,ipc2011,,,FIFO,lamaBbd+,floortile,4
lama,ipc2011,,,FIFO,lamaBbd+,scanalyzer,18
lama,ipc2011,,,FIFO,lamaBbd+,sokoban,16
lama,ipc2011,,,FIFO,lamaBbd+,openstacks,20
lama,ipc2011,,,FIFO,lamatb+,nomystery,18
lama,ipc2011,,,FIFO,lamatb+,tidybot,16
lama,ipc2011,,,FIFO,lamatb+,pegsol,20
lama,ipc2011,,,FIFO,lamatb+,visitall,20
lama,ipc2011,,,FIFO,lamatb+,transport,10
lama,ipc2011,,,FIFO,lamatb+,elevators,20
lama,ipc2011,,,FIFO,lamatb+,woodworking,20
lama,ipc2011,,,FIFO,lamatb+,barman,16
lama,ipc2011,,,FIFO,lamatb+,parcprinter,19
lama,ipc2011,,,FIFO,lamatb+,parking,20
lama,ipc2011,,,FIFO,lamatb+,floortile,5
lama,ipc2011,,,FIFO,lamatb+,scanalyzer,19
lama,ipc2011,,,FIFO,lamatb+,sokoban,16
lama,ipc2011,,,FIFO,lamatb+,openstacks,20
lama,ipc2014,,,FIFO,lamatb+,barman,9
lama,ipc2014,,,FIFO,lamatb+,citycar,5
lama,ipc2014,,,FIFO,lamatb+,parking,17
lama,ipc2014,,,FIFO,lamatb+,childsnack,0
lama,ipc2014,,,FIFO,lamatb+,floortile,2
lama,ipc2014,,,FIFO,lamatb+,tetris,13
lama,ipc2014,,,FIFO,lamatb+,cavediving,7
lama,ipc2014,,,FIFO,lamatb+,transport,1
lama,ipc2014,,,FIFO,lamatb+,thoughtful,15
lama,ipc2014,,,FIFO,lamatb+,maintenance,6
lama,ipc2014,,,FIFO,lamatb+,openstacks,20
lama,ipc2014,,,FIFO,lamatb+,hiking,19
lama,ipc2014,,,FIFO,lamatb+,visitall,18
lama,ipc2014,,,FIFO,lamatb+,ged,20
lama,ipc2014,,,FIFO,lamaBdb+,barman,14
lama,ipc2014,,,FIFO,lamaBdb+,citycar,3
lama,ipc2014,,,FIFO,lamaBdb+,parking,19
lama,ipc2014,,,FIFO,lamaBdb+,childsnack,3
lama,ipc2014,,,FIFO,lamaBdb+,floortile,2
lama,ipc2014,,,FIFO,lamaBdb+,tetris,15
lama,ipc2014,,,FIFO,lamaBdb+,cavediving,7
lama,ipc2014,,,FIFO,lamaBdb+,transport,3
lama,ipc2014,,,FIFO,lamaBdb+,thoughtful,13
lama,ipc2014,,,FIFO,lamaBdb+,maintenance,1
lama,ipc2014,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,hiking,20
lama,ipc2014,,,FIFO,lamaBdb+,visitall,17
lama,ipc2014,,,FIFO,lamaBdb+,ged,20
lama,ipc2014,,,FIFO,lamaBdb+,barman,14
lama,ipc2014,,,FIFO,lamaBdb+,citycar,5
lama,ipc2014,,,FIFO,lamaBdb+,parking,18
lama,ipc2014,,,FIFO,lamaBdb+,childsnack,1
lama,ipc2014,,,FIFO,lamaBdb+,floortile,2
lama,ipc2014,,,FIFO,lamaBdb+,tetris,15
lama,ipc2014,,,FIFO,lamaBdb+,cavediving,7
lama,ipc2014,,,FIFO,lamaBdb+,transport,5
lama,ipc2014,,,FIFO,lamaBdb+,thoughtful,17
lama,ipc2014,,,FIFO,lamaBdb+,maintenance,1
lama,ipc2014,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,hiking,19
lama,ipc2014,,,FIFO,lamaBdb+,visitall,19
lama,ipc2014,,,FIFO,lamaBdb+,ged,20
lama,ipc2014,,,FIFO,lamaBdb+,barman,14
lama,ipc2014,,,FIFO,lamaBdb+,citycar,3
lama,ipc2014,,,FIFO,lamaBdb+,parking,19
lama,ipc2014,,,FIFO,lamaBdb+,childsnack,4
lama,ipc2014,,,FIFO,lamaBdb+,floortile,2
lama,ipc2014,,,FIFO,lamaBdb+,tetris,12
lama,ipc2014,,,FIFO,lamaBdb+,cavediving,7
lama,ipc2014,,,FIFO,lamaBdb+,transport,5
lama,ipc2014,,,FIFO,lamaBdb+,thoughtful,12
lama,ipc2014,,,FIFO,lamaBdb+,maintenance,1
lama,ipc2014,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,hiking,17
lama,ipc2014,,,FIFO,lamaBdb+,visitall,18
lama,ipc2014,,,FIFO,lamaBdb+,ged,20
lama,ipc2011,,,FIFO,lamaBdb+,nomystery,11
lama,ipc2011,,,FIFO,lamaBdb+,tidybot,15
lama,ipc2011,,,FIFO,lamaBdb+,pegsol,20
lama,ipc2011,,,FIFO,lamaBdb+,visitall,20
lama,ipc2011,,,FIFO,lamaBdb+,transport,12
lama,ipc2011,,,FIFO,lamaBdb+,elevators,20
lama,ipc2011,,,FIFO,lamaBdb+,woodworking,20
lama,ipc2011,,,FIFO,lamaBdb+,barman,18
lama,ipc2011,,,FIFO,lamaBdb+,parcprinter,17
lama,ipc2011,,,FIFO,lamaBdb+,parking,20
lama,ipc2011,,,FIFO,lamaBdb+,floortile,6
lama,ipc2011,,,FIFO,lamaBdb+,scanalyzer,19
lama,ipc2011,,,FIFO,lamaBdb+,sokoban,17
lama,ipc2011,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2011,,,FIFO,lamaBdb+,nomystery,10
lama,ipc2011,,,FIFO,lamaBdb+,tidybot,18
lama,ipc2011,,,FIFO,lamaBdb+,pegsol,20
lama,ipc2011,,,FIFO,lamaBdb+,visitall,20
lama,ipc2011,,,FIFO,lamaBdb+,transport,10
lama,ipc2011,,,FIFO,lamaBdb+,elevators,20
lama,ipc2011,,,FIFO,lamaBdb+,woodworking,20
lama,ipc2011,,,FIFO,lamaBdb+,barman,18
lama,ipc2011,,,FIFO,lamaBdb+,parcprinter,18
lama,ipc2011,,,FIFO,lamaBdb+,parking,20
lama,ipc2011,,,FIFO,lamaBdb+,floortile,3
lama,ipc2011,,,FIFO,lamaBdb+,scanalyzer,20
lama,ipc2011,,,FIFO,lamaBdb+,sokoban,17
lama,ipc2011,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,barman,15
lama,ipc2014,,,FIFO,lamaBdb+,citycar,4
lama,ipc2014,,,FIFO,lamaBdb+,parking,20
lama,ipc2014,,,FIFO,lamaBdb+,childsnack,4
lama,ipc2014,,,FIFO,lamaBdb+,floortile,2
lama,ipc2014,,,FIFO,lamaBdb+,tetris,14
lama,ipc2014,,,FIFO,lamaBdb+,cavediving,7
lama,ipc2014,,,FIFO,lamaBdb+,transport,2
lama,ipc2014,,,FIFO,lamaBdb+,thoughtful,14
lama,ipc2014,,,FIFO,lamaBdb+,maintenance,1
lama,ipc2014,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,hiking,19
lama,ipc2014,,,FIFO,lamaBdb+,visitall,18
lama,ipc2014,,,FIFO,lamaBdb+,ged,20
lama,ipc2011,,,FIFO,lamaBdb+,nomystery,7
lama,ipc2011,,,FIFO,lamaBdb+,tidybot,17
lama,ipc2011,,,FIFO,lamaBdb+,pegsol,20
lama,ipc2011,,,FIFO,lamaBdb+,visitall,20
lama,ipc2011,,,FIFO,lamaBdb+,transport,13
lama,ipc2011,,,FIFO,lamaBdb+,elevators,20
lama,ipc2011,,,FIFO,lamaBdb+,woodworking,20
lama,ipc2011,,,FIFO,lamaBdb+,barman,19
lama,ipc2011,,,FIFO,lamaBdb+,parcprinter,18
lama,ipc2011,,,FIFO,lamaBdb+,parking,20
lama,ipc2011,,,FIFO,lamaBdb+,floortile,3
lama,ipc2011,,,FIFO,lamaBdb+,scanalyzer,18
lama,ipc2011,,,FIFO,lamaBdb+,sokoban,15
lama,ipc2011,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,barman,14
lama,ipc2014,,,FIFO,lamaBdb+,citycar,3
lama,ipc2014,,,FIFO,lamaBdb+,parking,19
lama,ipc2014,,,FIFO,lamaBdb+,childsnack,2
lama,ipc2014,,,FIFO,lamaBdb+,floortile,2
lama,ipc2014,,,FIFO,lamaBdb+,tetris,15
lama,ipc2014,,,FIFO,lamaBdb+,cavediving,7
lama,ipc2014,,,FIFO,lamaBdb+,transport,2
lama,ipc2014,,,FIFO,lamaBdb+,thoughtful,11
lama,ipc2014,,,FIFO,lamaBdb+,maintenance,1
lama,ipc2014,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,hiking,18
lama,ipc2014,,,FIFO,lamaBdb+,visitall,19
lama,ipc2014,,,FIFO,lamaBdb+,ged,20
lama,ipc2011,,,FIFO,lamaBdb+,nomystery,8
lama,ipc2011,,,FIFO,lamaBdb+,tidybot,17
lama,ipc2011,,,FIFO,lamaBdb+,pegsol,20
lama,ipc2011,,,FIFO,lamaBdb+,visitall,20
lama,ipc2011,,,FIFO,lamaBdb+,transport,10
lama,ipc2011,,,FIFO,lamaBdb+,elevators,19
lama,ipc2011,,,FIFO,lamaBdb+,woodworking,20
lama,ipc2011,,,FIFO,lamaBdb+,barman,18
lama,ipc2011,,,FIFO,lamaBdb+,parcprinter,18
lama,ipc2011,,,FIFO,lamaBdb+,parking,20
lama,ipc2011,,,FIFO,lamaBdb+,floortile,2
lama,ipc2011,,,FIFO,lamaBdb+,scanalyzer,20
lama,ipc2011,,,FIFO,lamaBdb+,sokoban,17
lama,ipc2011,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,barman,11
lama,ipc2014,,,FIFO,lamaBdb+,citycar,4
lama,ipc2014,,,FIFO,lamaBdb+,parking,19
lama,ipc2014,,,FIFO,lamaBdb+,childsnack,4
lama,ipc2014,,,FIFO,lamaBdb+,floortile,2
lama,ipc2014,,,FIFO,lamaBdb+,tetris,16
lama,ipc2014,,,FIFO,lamaBdb+,cavediving,6
lama,ipc2014,,,FIFO,lamaBdb+,transport,5
lama,ipc2014,,,FIFO,lamaBdb+,thoughtful,15
lama,ipc2014,,,FIFO,lamaBdb+,maintenance,0
lama,ipc2014,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,hiking,20
lama,ipc2014,,,FIFO,lamaBdb+,visitall,19
lama,ipc2014,,,FIFO,lamaBdb+,ged,20
lama,ipc2014,,,FIFO,lamaBdb+,barman,15
lama,ipc2014,,,FIFO,lamaBdb+,citycar,5
lama,ipc2014,,,FIFO,lamaBdb+,parking,17
lama,ipc2014,,,FIFO,lamaBdb+,childsnack,1
lama,ipc2014,,,FIFO,lamaBdb+,floortile,2
lama,ipc2014,,,FIFO,lamaBdb+,tetris,17
lama,ipc2014,,,FIFO,lamaBdb+,cavediving,7
lama,ipc2014,,,FIFO,lamaBdb+,transport,4
lama,ipc2014,,,FIFO,lamaBdb+,thoughtful,11
lama,ipc2014,,,FIFO,lamaBdb+,maintenance,2
lama,ipc2014,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2014,,,FIFO,lamaBdb+,hiking,20
lama,ipc2014,,,FIFO,lamaBdb+,visitall,17
lama,ipc2014,,,FIFO,lamaBdb+,ged,20
lama,ipc2011,,,FIFO,lamaBdb+,nomystery,6
lama,ipc2011,,,FIFO,lamaBdb+,tidybot,16
lama,ipc2011,,,FIFO,lamaBdb+,pegsol,20
lama,ipc2011,,,FIFO,lamaBdb+,visitall,20
lama,ipc2011,,,FIFO,lamaBdb+,transport,10
lama,ipc2011,,,FIFO,lamaBdb+,elevators,19
lama,ipc2011,,,FIFO,lamaBdb+,woodworking,20
lama,ipc2011,,,FIFO,lamaBdb+,barman,19
lama,ipc2011,,,FIFO,lamaBdb+,parcprinter,13
lama,ipc2011,,,FIFO,lamaBdb+,parking,20
lama,ipc2011,,,FIFO,lamaBdb+,floortile,3
lama,ipc2011,,,FIFO,lamaBdb+,scanalyzer,20
lama,ipc2011,,,FIFO,lamaBdb+,sokoban,18
lama,ipc2011,,,FIFO,lamaBdb+,openstacks,20
lama,ipc2011,,,FIFO,lamaBdb+,nomystery,9
lama,ipc2011,,,FIFO,lamaBdb+,tidybot,16
lama,ipc2011,,,FIFO,lamaBdb+,pegsol,20
lama,ipc2011,,,FIFO,lamaBdb+,visitall,20
lama,ipc2011,,,FIFO,lamaBdb+,transport,10
lama,ipc2011,,,FIFO,lamaBdb+,elevators,20
lama,ipc2011,,,FIFO,lamaBdb+,woodworking,20
lama,ipc2011,,,FIFO,lamaBdb+,barman,19
lama,ipc2011,,,FIFO,lamaBdb+,parcprinter,18
